GEO_ID,NAME,B19013_001E
1600000US4053350,"Oakhurst CDP, Oklahoma",57222
1600000US4053400,"Oakland town, Oklahoma",61250
1600000US4053550,"Oaks town, Oklahoma",46875
1600000US4053600,"Oakwood town, Oklahoma",-666666666
1600000US4053700,"Ochelata town, Oklahoma",61250
1600000US4054000,"Oilton city, Oklahoma",30982
1600000US4054050,"Okarche town, Oklahoma",94063
1600000US4054100,"Okay town, Oklahoma",40625
1600000US4054150,"Okeene town, Oklahoma",57917
1600000US4054200,"Okemah city, Oklahoma",32386
1600000US4055000,"Oklahoma City city, Oklahoma",68656
1600000US4055150,"Okmulgee city, Oklahoma",41848
1600000US4055200,"Oktaha town, Oklahoma",54583
1600000US4055275,"Old Eucha CDP, Oklahoma",-666666666
1600000US4055285,"Old Green CDP, Oklahoma",-666666666
1600000US4055350,"Olive CDP, Oklahoma",-666666666
1600000US4055450,"Olustee town, Oklahoma",63145
1600000US4055750,"Oologah town, Oklahoma",79886
1600000US4055850,"Optima town, Oklahoma",-666666666
1600000US4056050,"Orlando town, Oklahoma",46250
1600000US4056150,"Osage town, Oklahoma",27917
1600000US4056650,"Owasso city, Oklahoma",79036
1600000US4056800,"Paden town, Oklahoma",47273
1600000US4056900,"Panama town, Oklahoma",47136
1600000US4056950,"Panola CDP, Oklahoma",41856
1600000US4057100,"Paoli town, Oklahoma",57083
1600000US4057150,"Paradise Hill town, Oklahoma",-666666666
1600000US4057300,"Park Hill CDP, Oklahoma",47064
1600000US4057550,"Pauls Valley city, Oklahoma",50357
1600000US4057600,"Pawhuska city, Oklahoma",46298
1600000US4057650,"Pawnee city, Oklahoma",41471
1600000US4057875,"Peavine CDP, Oklahoma",45694
1600000US4057900,"Peckham CDP, Oklahoma",76250
1600000US4057950,"Peggs CDP, Oklahoma",61731
1600000US4058050,"Pensacola town, Oklahoma",38750
1600000US4058100,"Peoria town, Oklahoma",28796
1600000US4058150,"Perkins city, Oklahoma",35456
1600000US4058250,"Perry city, Oklahoma",53587
1600000US4058300,"Pershing CDP, Oklahoma",-666666666
1600000US4058400,"Pettit CDP, Oklahoma",59054
1600000US4058500,"Phillips town, Oklahoma",76250
1600000US4058650,"Pickett CDP, Oklahoma",101500
1600000US4058700,"Piedmont city, Oklahoma",104441
1600000US4059100,"Piney CDP, Oklahoma",-666666666
1600000US4059125,"Pinhook Corner CDP, Oklahoma",76146
1600000US4059150,"Pink town, Oklahoma",72396
1600000US4059175,"Pin Oak Acres CDP, Oklahoma",103750
1600000US4059350,"Pittsburg town, Oklahoma",27750
1600000US4059500,"Platter CDP, Oklahoma",-666666666
1600000US4059700,"Pocasset town, Oklahoma",49167
1600000US4059750,"Pocola town, Oklahoma",50545
1600000US4059850,"Ponca City city, Oklahoma",55941
1600000US4059950,"Pond Creek city, Oklahoma",55804
1600000US4060000,"Pontotoc CDP, Oklahoma",-666666666
1600000US4060150,"Porter town, Oklahoma",49444
1600000US4060250,"Porum town, Oklahoma",31803
1600000US4060350,"Poteau city, Oklahoma",50511
1600000US4060500,"Prague city, Oklahoma",50893
1600000US4060650,"Preston CDP, Oklahoma",86000
1600000US4060750,"Proctor CDP, Oklahoma",43654
1600000US4060850,"Prue town, Oklahoma",60938
1600000US4061000,"Pryor Creek city, Oklahoma",44839
1600000US4061020,"Pump Back CDP, Oklahoma",90682
1600000US4061113,"Pumpkin Hollow CDP, Oklahoma",80156
1600000US4061150,"Purcell city, Oklahoma",63457
1600000US4061250,"Putnam town, Oklahoma",55833
1600000US4061400,"Quapaw town, Oklahoma",40000
1600000US4061450,"Quay CDP, Oklahoma",-666666666
1600000US4061500,"Quinlan CDP, Oklahoma",-666666666
1600000US4061550,"Quinton town, Oklahoma",40962
1600000US4061650,"Ralston town, Oklahoma",49821
1600000US4061700,"Ramona town, Oklahoma",38056
1600000US4061850,"Randlett town, Oklahoma",45938
1600000US4061900,"Ratliff City town, Oklahoma",29375
1600000US4061950,"Rattan town, Oklahoma",45000
1600000US4062000,"Ravia town, Oklahoma",60000
1600000US4062100,"Reagan CDP, Oklahoma",43333
1600000US4062200,"Redbird town, Oklahoma",-666666666
1600000US4062275,"Redbird Smith CDP, Oklahoma",61316
1600000US4062550,"Red Oak town, Oklahoma",35463
1600000US4062650,"Red Rock town, Oklahoma",42292
1600000US4062875,"Remy CDP, Oklahoma",130658
1600000US4062900,"Renfrow town, Oklahoma",78438
1600000US4062950,"Rentiesville town, Oklahoma",70000
1600000US4063100,"Reydon town, Oklahoma",57500
1600000US4063350,"Ringling town, Oklahoma",41111
1600000US4063450,"Ringwood town, Oklahoma",69500
1600000US4063500,"Ripley town, Oklahoma",41250
1600000US4063537,"River Bottom CDP, Oklahoma",49375
1600000US4063600,"Rock Island town, Oklahoma",45114
1600000US4063700,"Rocky town, Oklahoma",60000
1600000US4063715,"Rocky Ford CDP, Oklahoma",61250
1600000US4063720,"Rocky Mountain CDP, Oklahoma",52500
1600000US4063730,"Rocky Point CDP, Oklahoma",44881
1600000US4063750,"Roff town, Oklahoma",57500
1600000US4063800,"Roland town, Oklahoma",51754
1600000US4063900,"Roosevelt town, Oklahoma",47000
1600000US4063950,"Rose CDP, Oklahoma",64145
1600000US4064000,"Rosedale town, Oklahoma",48125
1600000US4064050,"Rosston town, Oklahoma",55500
1600000US4064300,"Rush Springs town, Oklahoma",45125
1600000US4064600,"Ryan town, Oklahoma",53092
1600000US4064850,"St. Louis town, Oklahoma",36250
1600000US4064950,"Salina town, Oklahoma",42596
1600000US4065000,"Sallisaw city, Oklahoma",48036
1600000US4065062,"Sams Corner CDP, Oklahoma",-666666666
1600000US4065240,"Sand Hill CDP, Oklahoma",46250
1600000US4065250,"Sand Point CDP, Oklahoma",85223
1600000US4065300,"Sand Springs city, Oklahoma",75645
1600000US4065400,"Sapulpa city, Oklahoma",63817
1600000US4065500,"Sasakwa town, Oklahoma",-666666666
1600000US4065600,"Savanna town, Oklahoma",55156
1600000US4065650,"Sawyer town, Oklahoma",67188
1600000US4065700,"Sayre city, Oklahoma",41227
1600000US4065900,"Schulter town, Oklahoma",79583
1600000US4065950,"Scipio CDP, Oklahoma",-666666666
1600000US4066250,"Seiling city, Oklahoma",53409
1600000US4066300,"Selman CDP, Oklahoma",-666666666
1600000US4066350,"Seminole city, Oklahoma",39121
1600000US4066400,"Sentinel town, Oklahoma",120227
1600000US4066450,"Sequoyah CDP, Oklahoma",81023
1600000US4066500,"Seward CDP, Oklahoma",-666666666
1600000US4066510,"Shady Grove CDP (Cherokee County), Oklahoma",52969
1600000US4066520,"Shady Grove CDP (McIntosh County), Oklahoma",66458
1600000US4066550,"Shady Point town, Oklahoma",52375
1600000US4066600,"Shamrock town, Oklahoma",27750
1600000US4066650,"Sharon town, Oklahoma",78375
1600000US4066750,"Shattuck town, Oklahoma",54868
1600000US4066800,"Shawnee city, Oklahoma",55815
1600000US4067200,"Shidler city, Oklahoma",71023
1600000US4067400,"Short CDP, Oklahoma",-666666666
1600000US4067550,"Silo town, Oklahoma",67313
1600000US4067625,"Simms CDP, Oklahoma",79417
1600000US4067800,"Skedee town, Oklahoma",-666666666
1600000US4067850,"Skiatook city, Oklahoma",57480
1600000US4067950,"Slaughterville town, Oklahoma",72944
1600000US4068000,"Slick town, Oklahoma",19574
1600000US4068200,"Smith Village town, Oklahoma",-666666666
1600000US4068250,"Smithville town, Oklahoma",33618
1600000US4068275,"Snake Creek CDP, Oklahoma",108750
1600000US4068400,"Snyder city, Oklahoma",41099
1600000US4068500,"Soper town, Oklahoma",41875
1600000US4068537,"Sour John CDP, Oklahoma",-666666666
1600000US4068600,"South Coffeyville town, Oklahoma",56875
1600000US4068950,"Sparks town, Oklahoma",46667
1600000US4068951,"Sparrowhawk CDP, Oklahoma",-666666666
1600000US4069000,"Spaulding town, Oklahoma",40625
1600000US4069050,"Spavinaw town, Oklahoma",32813
1600000US4069200,"Spencer city, Oklahoma",59861
1600000US4069300,"Sperry town, Oklahoma",49583
1600000US4069350,"Spiro town, Oklahoma",41848
1600000US4069392,"Sportmans Shores CDP, Oklahoma",-666666666
1600000US4069400,"Sportsmen Acres town, Oklahoma",54306
1600000US4069500,"Springer town, Oklahoma",58625
1600000US4070037,"Steely Hollow CDP, Oklahoma",107771
1600000US4070150,"Sterling town, Oklahoma",67981
1600000US4070200,"Stidham town, Oklahoma",-666666666
1600000US4070250,"Stigler city, Oklahoma",42976
1600000US4070300,"Stillwater city, Oklahoma",43700
1600000US4070350,"Stilwell city, Oklahoma",37292
1600000US4070500,"Stonewall town, Oklahoma",56250
1600000US4070512,"Stoney Point CDP, Oklahoma",34861
1600000US4070750,"Strang town, Oklahoma",-666666666
1600000US4070800,"Stratford town, Oklahoma",41302
1600000US4070850,"Stringtown town, Oklahoma",60682
1600000US4070950,"Strong City town, Oklahoma",-666666666
1600000US4071000,"Stroud city, Oklahoma",61250
1600000US4071050,"Stuart town, Oklahoma",66250
1600000US4071250,"Sugden town, Oklahoma",-666666666
1600000US4071350,"Sulphur city, Oklahoma",66957
1600000US4071450,"Summit town, Oklahoma",-666666666
1600000US4071500,"Sumner CDP, Oklahoma",-666666666
1600000US4071650,"Sunray CDP, Oklahoma",-666666666
1600000US4071900,"Sweetwater town, Oklahoma",55208
1600000US4071950,"Swink CDP, Oklahoma",-666666666
1600000US4071965,"Sycamore CDP, Oklahoma",-666666666
1600000US4072050,"Taft town, Oklahoma",32000
1600000US4072075,"Tagg Flats CDP, Oklahoma",-666666666
1600000US4072100,"Tahlequah city, Oklahoma",49581
1600000US4072200,"Talala town, Oklahoma",44375
1600000US4072250,"Talihina town, Oklahoma",40500
1600000US4072350,"Taloga town, Oklahoma",63750
1600000US4072400,"Tamaha town, Oklahoma",29583
1600000US4072500,"Tatums town, Oklahoma",43750
1600000US4072610,"Taylor Ferry CDP, Oklahoma",73421
1600000US4072650,"Tecumseh city, Oklahoma",48573
1600000US4072750,"Temple town, Oklahoma",29243
1600000US4072775,"Tenkiller CDP, Oklahoma",-666666666
1600000US4072800,"Teresita CDP, Oklahoma",53750
1600000US4072850,"Terlton town, Oklahoma",40000
1600000US4072900,"Terral town, Oklahoma",34750
1600000US4072950,"Texanna CDP, Oklahoma",50789
1600000US4073100,"Texhoma town, Oklahoma",61366
1600000US4073150,"Texola town, Oklahoma",96429
1600000US4073200,"Thackerville town, Oklahoma",58500
1600000US4073250,"The Village city, Oklahoma",77108
1600000US4073450,"Thomas city, Oklahoma",62500
1600000US4073600,"Tiawah CDP, Oklahoma",84485
1600000US4073850,"Tipton town, Oklahoma",63125
1600000US4073900,"Tishomingo city, Oklahoma",40052
1600000US4073950,"Titanic CDP, Oklahoma",67500
1600000US4074150,"Tonkawa city, Oklahoma",58767
1600000US4074159,"Tonkawa Tribal Housing CDP, Oklahoma",41250
1600000US4074180,"Toppers CDP, Oklahoma",52431
1600000US4074400,"Tribbey town, Oklahoma",49375
1600000US4074550,"Tryon town, Oklahoma",42813
1600000US4074650,"Tullahassee town, Oklahoma",101917
1600000US4075000,"Tulsa city, Oklahoma",59838
1600000US4075050,"Tupelo city, Oklahoma",37500
1600000US4075150,"Turley CDP, Oklahoma",42298
1600000US4075200,"Turpin CDP, Oklahoma",25938
1600000US4075250,"Tushka town, Oklahoma",31250
1600000US4075300,"Tuskahoma CDP, Oklahoma",-666666666
1600000US4075450,"Tuttle city, Oklahoma",103994
1600000US4075575,"Twin Lakes CDP, Oklahoma",-666666666
1600000US4075600,"Twin Oaks CDP, Oklahoma",34750
1600000US4075750,"Tyrone town, Oklahoma",2499
1600000US4075950,"Union City town, Oklahoma",105833
1600000US4076350,"Utica CDP, Oklahoma",-666666666
1600000US4076500,"Valley Brook town, Oklahoma",47200
1600000US4076600,"Valley Park town, Oklahoma",76250
1600000US4076650,"Valliant town, Oklahoma",51750
1600000US4076850,"Vanoss CDP, Oklahoma",35500
1600000US4076900,"Velma town, Oklahoma",87674
1600000US4076950,"Vera town, Oklahoma",63438
1600000US4077000,"Verden town, Oklahoma",42500
1600000US4077050,"Verdigris town, Oklahoma",84259
1600000US4077150,"Vernon town, Oklahoma",53542
1600000US4077250,"Vian town, Oklahoma",41250
1600000US4077300,"Vici town, Oklahoma",54375
1600000US4077550,"Vinita city, Oklahoma",47025
1600000US4077850,"Wagoner city, Oklahoma",57917
1600000US4077900,"Wainwright town, Oklahoma",63125
1600000US4077950,"Wakita town, Oklahoma",35769
1600000US4078150,"Walters city, Oklahoma",54425
1600000US4078200,"Wanette town, Oklahoma",46250
1600000US4078250,"Wann town, Oklahoma",56250
1600000US4078300,"Wapanucka town, Oklahoma",35417
1600000US4078350,"Wardville CDP, Oklahoma",83494
1600000US4078400,"Warner town, Oklahoma",55479
1600000US4078500,"Warr Acres city, Oklahoma",53273
1600000US4078650,"Warwick town, Oklahoma",-666666666
1600000US4078700,"Washington town, Oklahoma",90321
1600000US4078750,"Washita CDP, Oklahoma",58194
1600000US4078950,"Watonga city, Oklahoma",54081
1600000US4079000,"Watova CDP, Oklahoma",31250
1600000US4079100,"Watts town, Oklahoma",34063
1600000US4079150,"Wauhillau CDP, Oklahoma",29760
1600000US4079200,"Waukomis town, Oklahoma",61339
1600000US4079250,"Waurika city, Oklahoma",45882
1600000US4079300,"Wayne town, Oklahoma",66071
1600000US4079350,"Waynoka city, Oklahoma",52431
1600000US4079450,"Weatherford city, Oklahoma",54704
1600000US4079600,"Webb City town, Oklahoma",24500
1600000US4079650,"Webbers Falls town, Oklahoma",84250
1600000US4079750,"Welch town, Oklahoma",35813
1600000US4079800,"Weleetka town, Oklahoma",42292
1600000US4079850,"Welling CDP, Oklahoma",47135
1600000US4079900,"Wellston town, Oklahoma",60137
1600000US4080000,"Welty CDP, Oklahoma",71250
1600000US4080230,"West Peavine CDP, Oklahoma",47708
1600000US4080250,"Westport town, Oklahoma",83214
1600000US4080350,"West Siloam Springs town, Oklahoma",59904
1600000US4080450,"Westville town, Oklahoma",39400
1600000US4080500,"Wetumka city, Oklahoma",27058
1600000US4080550,"Wewoka city, Oklahoma",37986
1600000US4080675,"Whippoorwill CDP, Oklahoma",30938
1600000US4080750,"White Eagle CDP, Oklahoma",41667
1600000US4080800,"Whitefield town, Oklahoma",46250
1600000US4080813,"Whitehorn Cove CDP, Oklahoma",68458
1600000US4080850,"White Oak CDP, Oklahoma",51675
1600000US4080900,"Whitesboro CDP, Oklahoma",39375
1600000US4080912,"White Water CDP, Oklahoma",47813
1600000US4080975,"Wickliffe CDP, Oklahoma",42232
1600000US4081000,"Wilburton city, Oklahoma",38971
1600000US4081300,"Willow town, Oklahoma",58646
1600000US4081500,"Wilson city, Oklahoma",60625
1600000US4081575,"Winchester town, Oklahoma",62396
1600000US4081750,"Wister town, Oklahoma",36607
1600000US4081912,"Woodall CDP, Oklahoma",58571
1600000US4082000,"Woodlawn Park town, Oklahoma",90625
1600000US4082150,"Woodward city, Oklahoma",54463
1600000US4082200,"Wright City town, Oklahoma",41964
1600000US4082250,"Wyandotte town, Oklahoma",42500
1600000US4082400,"Wynnewood city, Oklahoma",40156
1600000US4082450,"Wynona town, Oklahoma",41875
1600000US4082500,"Yale city, Oklahoma",42750
1600000US4082650,"Yeager town, Oklahoma",55875
1600000US4082950,"Yukon city, Oklahoma",75273
1600000US4083030,"Zeb CDP, Oklahoma",56058
1600000US4083050,"Zena CDP, Oklahoma",-666666666
1600000US4083125,"Zion CDP, Oklahoma",-666666666
1600000US4100275,"Adair Village city, Oregon",99125
1600000US4100350,"Adams city, Oregon",57212
1600000US4100500,"Adrian city, Oregon",73000
1600000US4101000,"Albany city, Oregon",78114
1600000US4101650,"Aloha CDP, Oregon",101934
1600000US4101700,"Alpine CDP, Oregon",58333
1600000US4101800,"Alsea CDP, Oregon",39722
1600000US4101850,"Altamont CDP, Oregon",58629
1600000US4102000,"Amity city, Oregon",87396
1600000US4102200,"Annex CDP, Oregon",67000
1600000US4102250,"Antelope city, Oregon",64000
1600000US4102800,"Arlington city, Oregon",76694
1600000US4103050,"Ashland city, Oregon",68028
1600000US4103150,"Astoria city, Oregon",68007
1600000US4103200,"Athena city, Oregon",71898
1600000US4103250,"Aumsville city, Oregon",90987
1600000US4103300,"Aurora city, Oregon",107500
1600000US4103650,"Baker City city, Oregon",61580
1600000US4103800,"Bandon city, Oregon",48187
1600000US4103850,"Banks city, Oregon",86087
1600000US4104000,"Barlow city, Oregon",96250
1600000US4104125,"Barnesdale CDP, Oregon",48750
1600000US4104400,"Barview CDP, Oregon",78510
1600000US4104800,"Bay City city, Oregon",82589
1600000US4104850,"Bayshore CDP, Oregon",61894
1600000US4104925,"Bayside Gardens CDP, Oregon",77727
1600000US4105150,"Beatty CDP, Oregon",-666666666
1600000US4105200,"Beaver CDP, Oregon",-666666666
1600000US4105250,"Beavercreek CDP, Oregon",135032
1600000US4105300,"Beaver Marsh CDP, Oregon",-666666666
1600000US4105350,"Beaverton city, Oregon",98622
1600000US4105700,"Bellfountain CDP, Oregon",52386
1600000US4105800,"Bend city, Oregon",96394
1600000US4105950,"Bethany CDP, Oregon",167735
1600000US4106400,"Biggs Junction CDP, Oregon",-666666666
1600000US4106650,"Black Butte Ranch CDP, Oregon",-666666666
1600000US4106950,"Blodgett CDP, Oregon",-666666666
1600000US4107150,"Bly CDP, Oregon",23214
1600000US4107200,"Boardman city, Oregon",66691
1600000US4107300,"Bonanza town, Oregon",66250
1600000US4107550,"Boring CDP, Oregon",158625
1600000US4108600,"Brogan CDP, Oregon",119167
1600000US4108650,"Brookings city, Oregon",74933
1600000US4108750,"Brooks CDP, Oregon",-666666666
1600000US4109050,"Brownsville city, Oregon",83098
1600000US4109535,"Bull Mountain CDP, Oregon",165426
1600000US4109600,"Bunker Hill CDP, Oregon",60058
1600000US4109800,"Burns city, Oregon",41858
1600000US4110050,"Butte Falls town, Oregon",36979
1600000US4110100,"Butteville CDP, Oregon",120139
1600000US4110550,"Camp Sherman CDP, Oregon",106250
1600000US4110750,"Canby city, Oregon",100989
1600000US4110850,"Cannon Beach city, Oregon",69375
1600000US4110950,"Canyon City town, Oregon",73750
1600000US4111000,"Canyonville city, Oregon",47682
1600000US4111050,"Cape Meares CDP, Oregon",88798
1600000US4111150,"Carlton city, Oregon",98393
1600000US4111600,"Cascade Locks city, Oregon",70000
1600000US4111700,"Cascadia CDP, Oregon",95583
1600000US4111850,"Cave Junction city, Oregon",39291
1600000US4111900,"Cayuse CDP, Oregon",-666666666
1600000US4112050,"Cedar Hills CDP, Oregon",105850
1600000US4112150,"Cedar Mill CDP, Oregon",164079
1600000US4112400,"Central Point city, Oregon",86058
1600000US4112750,"Chemult CDP, Oregon",-666666666
1600000US4112800,"Chenoweth CDP, Oregon",63425
1600000US4112850,"Cherry Grove CDP, Oregon",59922
1600000US4113000,"Cheshire CDP, Oregon",-666666666
1600000US4113050,"Chiloquin city, Oregon",33839
1600000US4113750,"Clatskanie city, Oregon",90709
1600000US4114200,"Cloverdale CDP, Oregon",101625
1600000US4114400,"Coburg city, Oregon",98000
1600000US4114750,"Columbia City city, Oregon",96750
1600000US4115000,"Condon city, Oregon",35667
1600000US4115250,"Coos Bay city, Oregon",56524
1600000US4115350,"Coquille city, Oregon",58490
1600000US4115550,"Cornelius city, Oregon",96273
1600000US4115800,"Corvallis city, Oregon",65012
1600000US4115950,"Cottage Grove city, Oregon",80875
1600000US4116250,"Cove city, Oregon",82500
1600000US4116350,"Crabtree CDP, Oregon",120513
1600000US4116450,"Crane CDP, Oregon",36406
1600000US4116650,"Crawfordsville CDP, Oregon",-666666666
1600000US4116750,"Crescent CDP, Oregon",45313
1600000US4116800,"Crescent Lake CDP, Oregon",-666666666
1600000US4116950,"Creswell city, Oregon",100385
1600000US4116975,"Crooked River Ranch CDP, Oregon",85561
1600000US4117300,"Culver city, Oregon",91463
1600000US4117700,"Dallas city, Oregon",71549
1600000US4117800,"Damascus CDP, Oregon",122500
1600000US4118150,"Days Creek CDP, Oregon",66125
1600000US4118250,"Dayton city, Oregon",91184
1600000US4118300,"Dayville town, Oregon",54271
1600000US4118450,"Deer Island CDP, Oregon",-666666666
1600000US4118850,"Depoe Bay city, Oregon",85417
1600000US4119020,"Deschutes River Woods CDP, Oregon",91960
1600000US4119100,"Detroit city, Oregon",63125
1600000US4119250,"Dexter CDP, Oregon",38304
1600000US4119600,"Dillard CDP, Oregon",-666666666
1600000US4119650,"Dilley CDP, Oregon",250001
1600000US4120100,"Donald city, Oregon",80729
1600000US4120500,"Drain city, Oregon",46103
1600000US4120900,"Dufur city, Oregon",89333
1600000US4121050,"Dundee city, Oregon",106681
1600000US4121150,"Dunes City city, Oregon",65313
1600000US4121215,"Dunthorpe CDP, Oregon",250001
1600000US4121250,"Durham city, Oregon",81250
1600000US4121450,"Eagle Crest CDP, Oregon",102500
1600000US4121550,"Eagle Point city, Oregon",84126
1600000US4122200,"Echo city, Oregon",112639
1600000US4122550,"Elgin city, Oregon",57750
1600000US4122800,"Elkton city, Oregon",37361
1600000US4123000,"Elmira CDP, Oregon",60897
1600000US4123500,"Enterprise city, Oregon",58393
1600000US4123550,"Eola CDP, Oregon",-666666666
1600000US4123800,"Estacada city, Oregon",94435
1600000US4123850,"Eugene city, Oregon",66562
1600000US4124100,"Fair Oaks CDP, Oregon",67422
1600000US4124250,"Fairview city, Oregon",70107
1600000US4124300,"Fairview CDP, Oregon",48459
1600000US4124350,"Falcon Heights CDP, Oregon",61773
1600000US4124550,"Falls City city, Oregon",51250
1600000US4126050,"Florence city, Oregon",53333
1600000US4126165,"Foots Creek CDP, Oregon",73786
1600000US4126200,"Forest Grove city, Oregon",87933
1600000US4126400,"Fort Hill CDP, Oregon",19418
1600000US4126450,"Fort Klamath CDP, Oregon",-666666666
1600000US4126650,"Fossil city, Oregon",54167
1600000US4126750,"Four Corners CDP, Oregon",69669
1600000US4127825,"Garden Home-Whitford CDP, Oregon",97500
1600000US4127850,"Gardiner CDP, Oregon",-666666666
1600000US4128000,"Garibaldi city, Oregon",53828
1600000US4128100,"Gaston city, Oregon",125625
1600000US4128200,"Gates city, Oregon",65670
1600000US4128450,"Gearhart city, Oregon",92250
1600000US4128650,"Gervais city, Oregon",83043
1600000US4128800,"Gilchrist CDP, Oregon",250001
1600000US4129000,"Gladstone city, Oregon",91250
1600000US4129100,"Glasgow CDP, Oregon",91047
1600000US4129350,"Glendale city, Oregon",43466
1600000US4129750,"Glide CDP, Oregon",73727
1600000US4129900,"Gold Beach city, Oregon",56014
1600000US4129950,"Gold Hill city, Oregon",56359
1600000US4130165,"Gopher Flats CDP, Oregon",76250
1600000US4130250,"Government Camp CDP, Oregon",-666666666
1600000US4130300,"Grand Ronde CDP, Oregon",52669
1600000US4130500,"Granite city, Oregon",16563
1600000US4130550,"Grants Pass city, Oregon",59646
1600000US4130650,"Grass Valley city, Oregon",62366
1600000US4130750,"Green CDP, Oregon",66813
1600000US4131050,"Greenhorn city, Oregon",-666666666
1600000US4131115,"Green Meadows CDP, Oregon",121750
1600000US4131250,"Gresham city, Oregon",77795
1600000US4131600,"Haines city, Oregon",49896
1600000US4131650,"Halfway city, Oregon",38654
1600000US4131750,"Halsey city, Oregon",106458
1600000US4132050,"Happy Valley city, Oregon",122151
1600000US4132100,"Harbor CDP, Oregon",55109
1600000US4132400,"Harper CDP, Oregon",48750
1600000US4132550,"Harrisburg city, Oregon",73650
1600000US4132850,"Hayesville CDP, Oregon",58624
1600000US4133100,"Hebo CDP, Oregon",-666666666
1600000US4133150,"Heceta Beach CDP, Oregon",79938
1600000US4133250,"Helix city, Oregon",190270
1600000US4133550,"Heppner city, Oregon",49521
1600000US4133700,"Hermiston city, Oregon",66998
1600000US4134100,"Hillsboro city, Oregon",106409
1600000US4134250,"Hines city, Oregon",78355
1600000US4134650,"Holley CDP, Oregon",111438
1600000US4134900,"Hood River city, Oregon",85647
1600000US4135450,"Hubbard city, Oregon",101771
1600000US4135700,"Huntington city, Oregon",35813
1600000US4135800,"Idanha city, Oregon",40208
1600000US4135850,"Idaville CDP, Oregon",71750
1600000US4136050,"Imbler city, Oregon",66250
1600000US4136150,"Independence city, Oregon",85375
1600000US4136400,"Ione city, Oregon",75893
1600000US4136500,"Irrigon city, Oregon",74336
1600000US4136750,"Island City city, Oregon",66563
1600000US4137000,"Jacksonville city, Oregon",90341
1600000US4137150,"Jasper CDP, Oregon",68684
1600000US4137202,"Jeffers Gardens CDP, Oregon",-666666666
1600000US4137250,"Jefferson city, Oregon",102159
1600000US4137400,"Jennings Lodge CDP, Oregon",71054
1600000US4137550,"John Day city, Oregon",57891
1600000US4137650,"Johnson City city, Oregon",48167
1600000US4137850,"Jordan Valley city, Oregon",55893
1600000US4137900,"Joseph city, Oregon",54444
1600000US4138000,"Junction City city, Oregon",85595
1600000US4138075,"Juniper Canyon CDP, Oregon",84861
1600000US4138150,"Juntura CDP, Oregon",-666666666
1600000US4138500,"Keizer city, Oregon",84813
1600000US4138750,"Keno CDP, Oregon",72877
1600000US4138900,"Kerby CDP, Oregon",28686
1600000US4139150,"King City city, Oregon",63684
1600000US4139350,"Kings Valley CDP, Oregon",-666666666
1600000US4139566,"Kirkpatrick CDP, Oregon",241250
1600000US4139700,"Klamath Falls city, Oregon",46693
1600000US4139850,"Knappa CDP, Oregon",96641
1600000US4140050,"Labish Village CDP, Oregon",-666666666
1600000US4140150,"Lacomb CDP, Oregon",76221
1600000US4140300,"Lafayette city, Oregon",97771
1600000US4140350,"La Grande city, Oregon",58427
1600000US4140550,"Lake Oswego city, Oregon",141549
1600000US4140650,"Lakeside city, Oregon",65375
1600000US4140700,"Lakeview town, Oregon",70900
1600000US4140950,"Langlois CDP, Oregon",44750
1600000US4141050,"La Pine city, Oregon",58365
1600000US4141650,"Lebanon city, Oregon",63176
1600000US4142200,"Lexington town, Oregon",40568
1600000US4142550,"Lincoln Beach CDP, Oregon",73750
1600000US4142600,"Lincoln City city, Oregon",56635
1600000US4143400,"Lonerock city, Oregon",-666666666
1600000US4143550,"Long Creek city, Oregon",42614
1600000US4143650,"Lookingglass CDP, Oregon",89625
1600000US4143900,"Lostine city, Oregon",80521
1600000US4144050,"Lowell city, Oregon",99440
1600000US4144300,"Lyons city, Oregon",91875
1600000US4144625,"McKay CDP, Oregon",120795
1600000US4145000,"McMinnville city, Oregon",73736
1600000US4145250,"Madras city, Oregon",64659
1600000US4145400,"Malin city, Oregon",49643
1600000US4145700,"Manzanita city, Oregon",105577
1600000US4145750,"Mapleton CDP, Oregon",56875
1600000US4145850,"Marcola CDP, Oregon",97778
1600000US4145900,"Marion CDP, Oregon",63859
1600000US4146100,"Marlene Village CDP, Oregon",115417
1600000US4146500,"Maupin city, Oregon",68750
1600000US4146730,"Maywood Park city, Oregon",141458
1600000US4146800,"Meacham CDP, Oregon",-666666666
1600000US4147000,"Medford city, Oregon",73230
1600000US4147300,"Mehama CDP, Oregon",-666666666
1600000US4147350,"Melrose CDP, Oregon",77271
1600000US4147650,"Merlin CDP, Oregon",71806
1600000US4147700,"Merrill city, Oregon",56607
1600000US4147750,"Metolius city, Oregon",65000
1600000US4147800,"Metzger CDP, Oregon",91102
1600000US4148150,"Mill City city, Oregon",69091
1600000US4148300,"Millersburg city, Oregon",124867
1600000US4148600,"Milton-Freewater city, Oregon",52183
1600000US4148650,"Milwaukie city, Oregon",86892
1600000US4149000,"Mission CDP, Oregon",34583
1600000US4149150,"Mitchell city, Oregon",42891
1600000US4149450,"Molalla city, Oregon",89318
1600000US4149550,"Monmouth city, Oregon",69170
1600000US4149600,"Monroe city, Oregon",78646
1600000US4149750,"Monument city, Oregon",38419
1600000US4150000,"Moro city, Oregon",79688
1600000US4150050,"Mosier city, Oregon",73278
1600000US4150150,"Mount Angel city, Oregon",62232
1600000US4150200,"Mount Hood CDP, Oregon",-666666666
